                                    sIP|                                    dIP|sPort|dPort|pro|   packets|     bytes|   flags|                  sTime| duration|                  eTime|sen|
              fe80::92e2:baff:fe5a:7ded|              fe80::d2c7:89ff:fea9:4880|    0|34816| 58|         1|        64|        |2015/04/10T22:12:45.372|    0.200|2015/04/10T22:12:45.572|  0|
  2607:2000:100:116:92e2:baff:fe5a:7ded|     2606:2800:220:1:248:1893:25c8:1946|40088|   25|  6|         5|       400|        |2015/04/10T22:12:35.146|   14.850|2015/04/10T22:12:49.996|  0|
  2607:2000:100:116:92e2:baff:fe5a:7ded|     2606:2800:220:1:248:1893:25c8:1946|40089|   25|  6|         5|       400|        |2015/04/10T22:12:35.146|   14.850|2015/04/10T22:12:49.996|  0|
  2607:2000:100:116:92e2:baff:fe5a:7ded|     2606:2800:220:1:248:1893:25c8:1946|40090|   25|  6|         5|       400|        |2015/04/10T22:12:35.146|   14.850|2015/04/10T22:12:49.996|  0|
  2607:2000:100:116:92e2:baff:fe5a:7ded|     2606:2800:220:1:248:1893:25c8:1946|40091|   25|  6|         5|       400|        |2015/04/10T22:12:35.146|   14.850|2015/04/10T22:12:49.996|  0|
  2607:2000:100:116:92e2:baff:fe5a:7ded|     2606:2800:220:1:248:1893:25c8:1946|40092|   25|  6|         5|       400|        |2015/04/10T22:12:35.146|   14.850|2015/04/10T22:12:49.996|  0|
    2607:2000:100:116:c24a:ff:fe09:49a8|                            2001:7fd::1|56305|   53| 17|         1|        80|        |2015/04/10T22:12:49.996|    0.000|2015/04/10T22:12:49.996|  0|
   2607:2000:100:116:225:90ff:fe8e:b4b0|              2607:fc18:bad:dead:beef::|  123|  123| 17|         1|        96|        |2015/04/10T22:13:02.964|    0.250|2015/04/10T22:13:03.214|  0|
    2607:2000:100:116:c24a:ff:fe09:49a8|                         2001:500:3::42|58761|   53| 17|         1|        80|        |2015/04/10T22:14:45.406|    0.250|2015/04/10T22:14:45.656|  0|
  2607:2000:100:116:92e2:baff:fe68:7d59|                      2607:4100:2:ff::2|  123|  123| 17|         1|        96|        |2015/04/10T22:14:49.802|    0.200|2015/04/10T22:14:50.002|  0|
              fe80::da50:e6ff:fe3b:76fa|              fe80::d2c7:89ff:fea9:4880|    0|34560| 58|         5|       360|        |2015/04/10T22:01:06.402|  832.300|2015/04/10T22:14:58.702|  0|
              fe80::da50:e6ff:fe3b:76fa|              fe80::d2c7:89ff:fea9:4880|    0|34816| 58|         1|        64|        |2015/04/10T22:15:03.838|    0.000|2015/04/10T22:15:03.838|  0|
  2607:2000:100:116:cdcd:7853:2837:de0e|                 2607:f8b0:4002:c09::64|33420|  443|  6|        26|      3234|        |2015/04/10T22:19:03.572|   59.000|2015/04/10T22:20:02.572|  0|
  2607:2000:100:116:cdcd:7853:2837:de0e|                 2607:f8b0:4002:c07::5b|53502|  443|  6|        26|      6737|        |2015/04/10T22:19:03.322|   59.250|2015/04/10T22:20:02.572|  0|
  2607:2000:100:116:baca:3aff:fe84:4087|                        2001:dd8:6::101| 8144|   53| 17|         1|       104|        |2015/04/10T22:15:16.408|    0.150|2015/04/10T22:15:16.558|  0|
  2607:2000:100:116:baca:3aff:fe84:4087|                 2001:dc0:1:0:4777::140|40997|   53| 17|         1|        98|        |2015/04/10T22:15:16.758|    0.050|2015/04/10T22:15:16.808|  0|
  2607:2000:100:116:baca:3aff:fe84:4087|                 2001:dc0:1:0:4777::140|17758|   53| 17|         1|        98|        |2015/04/10T22:15:16.758|    0.050|2015/04/10T22:15:16.808|  0|
  2607:2000:100:116:baca:3aff:fe84:4087|                2001:13c7:7002:3000::11|46516|   53| 17|         1|        91|        |2015/04/10T22:15:16.708|    0.100|2015/04/10T22:15:16.808|  0|
  2607:2000:100:116:baca:3aff:fe84:4087|                2001:13c7:7002:3000::11|51463|   53| 17|         1|        91|        |2015/04/10T22:15:16.758|    0.050|2015/04/10T22:15:16.808|  0|
    2607:2000:100:116:c24a:ff:fe09:49a8|                            2001:7fd::1|50492|   53| 17|         1|        75|        |2015/04/10T22:15:16.634|    0.000|2015/04/10T22:15:16.634|  0|
   2607:2000:100:116:225:90ff:fe8e:b61c|              2607:fc18:bad:dead:beef::|  123|  123| 17|         1|        96|        |2015/04/10T22:15:30.154|    0.250|2015/04/10T22:15:30.404|  0|
    2607:2000:100:116:c24a:ff:fe09:49a8|                         2001:500:3::42|56314|   53| 17|         1|        75|        |2015/04/10T22:15:35.058|    0.200|2015/04/10T22:15:35.258|  0|
               fe80::225:90ff:fe8e:b61c|              fe80::d2c7:89ff:fea9:4880|    0|34560| 58|         1|        72|        |2015/04/10T22:15:35.208|    0.050|2015/04/10T22:15:35.258|  0|
   2607:2000:100:116:4008:4b88:535:bb41|                 2001:dc0:1:0:4777::131|29247|   53| 17|         1|       104|        |2015/04/10T22:15:36.376|    0.150|2015/04/10T22:15:36.526|  0|
   2607:2000:100:116:225:90ff:fe8e:b61c|              fe80::d2c7:89ff:fea9:4880|    0|34816| 58|         1|        64|        |2015/04/10T22:15:36.858|    0.200|2015/04/10T22:15:37.058|  0|
              fe80::1a03:73ff:fe27:77ee|              fe80::d2c7:89ff:fea9:4880|    0|34560| 58|         1|        72|        |2015/04/10T22:15:41.348|    0.000|2015/04/10T22:15:41.348|  0|
               fe80::225:90ff:fe8e:b61c|              fe80::d2c7:89ff:fea9:4880|    0|34816| 58|         1|        64|        |2015/04/10T22:15:40.148|    0.150|2015/04/10T22:15:40.298|  0|
              fe80::1a03:73ff:fe27:77ee|              fe80::d2c7:89ff:fea9:4880|    0|34816| 58|         1|        64|        |2015/04/10T22:15:46.426|    0.050|2015/04/10T22:15:46.476|  0|
    2607:2000:100:116:c24a:ff:fe09:49a8|                         2001:500:2d::d|53363|   53| 17|         1|        75|        |2015/04/10T22:15:46.840|    0.200|2015/04/10T22:15:47.040|  0|
   2607:2000:100:116:4008:4b88:535:bb41|              fe80::d2c7:89ff:fea9:4880|    0|34816| 58|         1|        64|        |2015/04/10T22:15:47.372|    0.150|2015/04/10T22:15:47.522|  0|
    2607:2000:100:116:c24a:ff:fe09:49a8|                   2001:500:1::803f:235|41336|   53| 17|         1|        75|        |2015/04/10T22:15:53.358|    0.050|2015/04/10T22:15:53.408|  0|
  2607:2000:100:116:baca:3aff:fe84:4087|                    2001:503:cc2c::2:36|18323|   53| 17|         1|        88|        |2015/04/10T22:16:03.110|    0.250|2015/04/10T22:16:03.360|  0|
              fe80::baca:3aff:fe84:4087|              fe80::d2c7:89ff:fea9:4880|    0|34560| 58|         2|       144|        |2015/04/10T22:15:21.344|   46.650|2015/04/10T22:16:07.994|  0|
              fe80::baca:3aff:fe84:4087|              fe80::d2c7:89ff:fea9:4880|    0|34816| 58|         2|       128|        |2015/04/10T22:15:26.472|   46.650|2015/04/10T22:16:13.122|  0|
  2607:2000:100:116:baca:3aff:fe84:4087|              fe80::d2c7:89ff:fea9:4880|    0|34816| 58|         2|       128|        |2015/04/10T22:15:27.272|   49.950|2015/04/10T22:16:17.222|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|    2002:8891:e71f:8:225:90ff:fe8e:b394|    0|32768| 58|         6|       624|        |2015/04/10T22:11:05.916|  315.050|2015/04/10T22:16:20.966|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|             fec0::8:225:90ff:fe8e:b4b8|    0|32768| 58|         6|       624|        |2015/04/10T22:11:05.916|  315.050|2015/04/10T22:16:20.966|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|             fec0::8:225:90ff:fe8e:b61c|    0|32768| 58|         6|       624|        |2015/04/10T22:11:05.916|  315.050|2015/04/10T22:16:20.966|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|             fec0::8:225:90ff:fe8e:b4b0|    0|32768| 58|         3|       312|        |2015/04/10T22:16:20.028|    5.850|2015/04/10T22:16:25.878|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|             fec0::8:225:90ff:fe8e:b4a0|    0|32768| 58|         3|       312|        |2015/04/10T22:16:20.028|    5.850|2015/04/10T22:16:25.878|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|             fec0::8:225:90ff:fe8e:b5e8|    0|32768| 58|         3|       312|        |2015/04/10T22:16:21.028|    5.850|2015/04/10T22:16:26.878|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|             fec0::8:225:90ff:fe8e:b394|    0|32768| 58|         3|       312|        |2015/04/10T22:16:24.876|    5.900|2015/04/10T22:16:30.776|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|    2002:8891:e71f:8:225:90ff:fe8e:b4b8|    0|32768| 58|         3|       312|        |2015/04/10T22:16:24.876|    5.900|2015/04/10T22:16:30.776|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|    2002:8891:e71f:8:225:90ff:fe8e:b61c|    0|32768| 58|         3|       312|        |2015/04/10T22:16:24.876|    5.900|2015/04/10T22:16:30.776|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|    2002:8891:e71f:8:225:90ff:fe8e:b4b0|    0|32768| 58|         3|       312|        |2015/04/10T22:16:29.060|    5.800|2015/04/10T22:16:34.860|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|    2002:8891:e71f:8:225:90ff:fe8e:b5e8|    0|32768| 58|         3|       312|        |2015/04/10T22:16:30.060|    5.800|2015/04/10T22:16:35.860|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|    2002:8891:e71f:8:225:90ff:fe8e:b4a0|    0|32768| 58|         3|       312|        |2015/04/10T22:16:29.060|    5.800|2015/04/10T22:16:34.860|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|   2002:8891:e71f:8:92e2:baff:fe5a:7ded|    0|32768| 58|         6|       624|        |2015/04/10T22:11:21.928|  314.950|2015/04/10T22:16:36.878|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|            fec0::8:92e2:baff:fe5a:7ded|    0|32768| 58|         3|       312|        |2015/04/10T22:16:40.028|    5.800|2015/04/10T22:16:45.828|  0|
  2607:2000:100:116:cdcd:7853:2837:de0e|               2607:f8b0:4008:809::200e|41716|  443|  6|        51|      4831|        |2015/04/10T22:20:41.472|   58.900|2015/04/10T22:21:40.372|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|  2607:2000:100:116:92e2:baff:fe5a:7ded|    0|32768| 58|         1|       104|        |2015/04/10T22:16:56.024|    0.050|2015/04/10T22:16:56.074|  0|
  2607:2000:100:116:92e2:baff:fe5a:7ded|   2607:2000:100:116:225:90ff:fe8e:b4a0|    0|33024| 58|         1|       104|        |2015/04/10T22:16:56.024|    0.050|2015/04/10T22:16:56.074|  0|
  2607:2000:100:116:92e2:baff:fe5a:7ded|   2607:2000:100:116:225:90ff:fe8e:b4a0|    0|34816| 58|         1|        72|        |2015/04/10T22:16:53.024|    0.200|2015/04/10T22:16:53.224|  0|
  2607:2000:100:116:92e2:baff:fe5a:7ded|   2607:2000:100:116:225:90ff:fe8e:b4a0|   22|43060|  6|         4|      1157|        |2015/04/10T22:16:53.024|    0.200|2015/04/10T22:16:53.224|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|  2607:2000:100:116:92e2:baff:fe5a:7ded|43185|   22|  6|         6|       450|        |2015/04/10T22:22:02.534|    0.150|2015/04/10T22:22:02.684|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|  2607:2000:100:116:92e2:baff:fe5a:7ded|42583|   80|  6|         5|       488|        |2015/04/10T22:21:59.534|    0.100|2015/04/10T22:21:59.634|  0|
  2607:2000:100:116:92e2:baff:fe5a:7ded|   2607:2000:100:116:225:90ff:fe8e:b4a0|   80|42583|  6|         5|       959|        |2015/04/10T22:21:59.534|    0.100|2015/04/10T22:21:59.634|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|  2607:2000:100:116:92e2:baff:fe5a:7ded|41765|  443|  6|         9|      1130|        |2015/04/10T22:21:58.534|    0.050|2015/04/10T22:21:58.584|  0|
  2607:2000:100:116:92e2:baff:fe5a:7ded|   2607:2000:100:116:225:90ff:fe8e:b4a0|  443|41765|  6|         9|      2563|        |2015/04/10T22:21:58.534|    0.050|2015/04/10T22:21:58.584|  0|
    2607:2000:100:116:c24a:ff:fe09:49a8|                            2001:7fd::1|36096|   53| 17|         1|        79|        |2015/04/10T22:17:03.434|    0.250|2015/04/10T22:17:03.684|  0|
   2607:2000:100:116:225:90ff:fe8e:b4b8|              fe80::d2c7:89ff:fea9:4880|    0|34816| 58|         1|        64|        |2015/04/10T22:18:07.672|    0.150|2015/04/10T22:18:07.822|  0|
               fe80::225:90ff:fe8e:b4b8|              fe80::d2c7:89ff:fea9:4880|    0|34816| 58|         1|        64|        |2015/04/10T22:18:05.822|    0.200|2015/04/10T22:18:06.022|  0|
   2607:2000:100:116:25a7:dbb7:884:f0d0|               2607:f8b0:4008:804::200e|55121|  443|  6|        17|      1748|        |2015/04/10T22:19:11.344|  240.000|2015/04/10T22:23:11.344|  0|
   2607:2000:100:116:25a7:dbb7:884:f0d0|                 2607:f8b0:4002:c06::88|56187|  443| 17|         4|      2480|        |2015/04/10T22:18:29.864|    0.200|2015/04/10T22:18:30.064|  0|
   2607:2000:100:116:25a7:dbb7:884:f0d0|               2607:f8b0:4008:804::200e|56826|  443| 17|        10|      2944|        |2015/04/10T22:18:30.064|    0.000|2015/04/10T22:18:30.064|  0|
   2607:2000:100:116:25a7:dbb7:884:f0d0|               2607:f8b0:4008:804::200e|55618|  443| 17|         5|      4250|        |2015/04/10T22:18:30.514|    0.100|2015/04/10T22:18:30.614|  0|
    2607:2000:100:116:c24a:ff:fe09:49a8|                            2001:7fd::1|20498|33435| 17|        24|      2112|        |2015/04/10T22:18:21.568|   16.200|2015/04/10T22:18:37.768|  0|
  2607:2000:100:116:cdcd:7853:2837:de0e|                    2620:11a:a00e:2::11|37837|  443|  6|     25446|   1949480|        |2015/04/10T22:08:19.236|  949.050|2015/04/10T22:24:08.286|  0|
  2607:2000:100:116:cdcd:7853:2837:de0e|                    2620:11a:a00e:2::11|37842|  443|  6|     10276|    846406|        |2015/04/10T22:13:25.636|  642.650|2015/04/10T22:24:08.286|  0|
  2607:2000:100:116:cdcd:7853:2837:de0e|                    2620:11a:a00e:2::11|37846|  443|  6|        65|      6529|        |2015/04/10T22:23:38.286|   30.750|2015/04/10T22:24:09.036|  0|
    2607:2000:100:116:c24a:ff:fe09:49a8|                         2001:500:3::42|34429|   53| 17|         1|        75|        |2015/04/10T22:19:25.688|    0.150|2015/04/10T22:19:25.838|  0|
    2607:2000:100:116:c24a:ff:fe09:49a8|                   2001:500:1::803f:235|45582|   53| 17|         1|        75|        |2015/04/10T22:19:44.192|    0.050|2015/04/10T22:19:44.242|  0|
  2607:2000:100:116:cdcd:7853:2837:de0e|               2607:f8b0:4008:809::2003|51548|  443|  6|        14|      2100|        |2015/04/10T22:23:43.936|   58.150|2015/04/10T22:24:42.086|  0|
    2607:2000:100:116:c24a:ff:fe09:49a8|                         2001:500:3::42|47781|   53| 17|         1|        80|        |2015/04/10T22:19:50.544|    0.100|2015/04/10T22:19:50.644|  0|
    2607:2000:100:116:c24a:ff:fe09:49a8|                         2001:500:2d::d|60481|   53| 17|         1|        75|        |2015/04/10T22:19:51.794|    0.150|2015/04/10T22:19:51.944|  0|
    2607:2000:100:116:c24a:ff:fe09:49a8|                         2001:500:2f::f|20499|33435| 17|        33|      2904|        |2015/04/10T22:19:39.188|   17.100|2015/04/10T22:19:56.288|  0|
   2607:2000:100:116:25a7:dbb7:884:f0d0|               2607:f8b0:4008:804::200e|62819|  443| 17|        38|     29867|        |2015/04/10T22:19:10.288|   52.650|2015/04/10T22:20:02.938|  0|
  2607:2000:100:116:cdcd:7853:2837:de0e|               2607:f8b0:4008:809::200e|41718|  443|  6|       432|     39205|        |2015/04/10T22:23:43.486|   82.900|2015/04/10T22:25:06.386|  0|
    2607:2000:100:116:c24a:ff:fe09:49a8|                           2001:7fe::53|20500|33435| 17|        33|      2904|        |2015/04/10T22:20:24.308|    5.200|2015/04/10T22:20:29.508|  0|
    2607:2000:100:116:c24a:ff:fe09:49a8|                            2001:7fd::1|60673|   53| 17|         1|        79|        |2015/04/10T22:20:58.426|    0.200|2015/04/10T22:20:58.626|  0|
    2607:2000:100:116:c24a:ff:fe09:49a8|                         2001:500:3::42|43466|   53| 17|         1|        79|        |2015/04/10T22:21:26.928|    0.100|2015/04/10T22:21:27.028|  0|
               fe80::225:90ff:fe8e:b4a0|              fe80::d2c7:89ff:fea9:4880|    0|34560| 58|         2|       144|        |2015/04/10T22:17:16.904|  252.950|2015/04/10T22:21:29.854|  0|
    2607:2000:100:116:c24a:ff:fe09:49a8|                          2001:500:2::c|38775|   53| 17|         1|        79|        |2015/04/10T22:21:30.054|    0.050|2015/04/10T22:21:30.104|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|             fec0::8:225:90ff:fe8e:b4b8|    0|32768| 58|         3|       312|        |2015/04/10T22:21:24.954|    5.900|2015/04/10T22:21:30.854|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|    2002:8891:e71f:8:225:90ff:fe8e:b394|    0|32768| 58|         3|       312|        |2015/04/10T22:21:24.954|    5.900|2015/04/10T22:21:30.854|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|             fec0::8:225:90ff:fe8e:b61c|    0|32768| 58|         3|       312|        |2015/04/10T22:21:24.954|    5.900|2015/04/10T22:21:30.854|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|             fec0::8:225:90ff:fe8e:b5e8|    0|32768| 58|         3|       312|        |2015/04/10T22:21:30.590|    5.800|2015/04/10T22:21:36.390|  0|
               fe80::225:90ff:fe8e:b4a0|              fe80::d2c7:89ff:fea9:4880|    0|34816| 58|         2|       128|        |2015/04/10T22:17:21.590|  253.000|2015/04/10T22:21:34.590|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|             fec0::8:225:90ff:fe8e:b4b0|    0|32768| 58|         3|       312|        |2015/04/10T22:21:29.590|    5.750|2015/04/10T22:21:35.340|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|             fec0::8:225:90ff:fe8e:b4a0|    0|32768| 58|         3|       312|        |2015/04/10T22:21:29.590|    5.750|2015/04/10T22:21:35.340|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|             fec0::8:225:90ff:fe8e:b394|    0|32768| 58|         3|       312|        |2015/04/10T22:21:33.678|    5.850|2015/04/10T22:21:39.528|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|    2002:8891:e71f:8:225:90ff:fe8e:b4b8|    0|32768| 58|         3|       312|        |2015/04/10T22:21:33.678|    5.850|2015/04/10T22:21:39.528|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|    2002:8891:e71f:8:225:90ff:fe8e:b61c|    0|32768| 58|         3|       312|        |2015/04/10T22:21:33.678|    5.850|2015/04/10T22:21:39.528|  0|
    2607:2000:100:116:c24a:ff:fe09:49a8|                         2001:500:84::b|36460|   53| 17|         1|        79|        |2015/04/10T22:21:40.878|    0.200|2015/04/10T22:21:41.078|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|              fe80::d2c7:89ff:fea9:4880|    0|34816| 58|         3|       192|        |2015/04/10T22:16:27.378|  310.150|2015/04/10T22:21:37.528|  0|
    2607:2000:100:116:c24a:ff:fe09:49a8|                         2001:500:2d::d|43347|   53| 17|         1|        79|        |2015/04/10T22:21:42.824|    0.050|2015/04/10T22:21:42.874|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|    2002:8891:e71f:8:225:90ff:fe8e:b4b0|    0|32768| 58|         3|       312|        |2015/04/10T22:21:38.674|    6.000|2015/04/10T22:21:44.674|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|    2002:8891:e71f:8:225:90ff:fe8e:b4a0|    0|32768| 58|         3|       312|        |2015/04/10T22:21:38.674|    6.000|2015/04/10T22:21:44.674|  0|
   2607:2000:100:116:225:90ff:fe8e:b4a0|   2002:8891:e71f:8:92e2:baff:fe5a:7ded|    0|32768| 58|         3|       312|        |2015/04/10T22:21:40.674|    5.750|2015/04/10T22:21:46.424|  0|
    2607:2000:100:116:c24a:ff:fe09:49a8|                     2001:503:c27::2:30|44207|   53| 17|         1|        79|        |2015/04/10T22:21:46.674|    0.050|2015/04/10T22:21:46.724|  0|
